activity_id,song_id,listen_date,listen_duration
10512,59,2023-10-24 10:15:47.039819,178
10513,29,2023-10-24 10:15:47.039819,251
10514,26,2023-06-10 10:15:47.039936,83
10515,99,2023-06-10 10:15:47.039936,167
10516,60,2023-06-10 10:15:47.039936,273
10517,88,2023-06-10 10:15:47.039936,254
10518,73,2023-06-10 10:15:47.039936,228
10519,30,2023-06-10 10:15:47.039936,201
10520,40,2023-06-10 10:15:47.039936,215
10521,5,2023-06-10 10:15:47.039936,33
10522,25,2023-06-10 10:15:47.039936,34
10523,55,2023-06-10 10:15:47.039936,44
10524,74,2023-06-10 10:15:47.039936,31
10525,28,2023-06-10 10:15:47.039936,89
10526,36,2023-06-10 10:15:47.039936,158
10527,15,2023-06-10 10:15:47.039936,144
10528,35,2023-06-10 10:15:47.039936,298
10529,8,2023-06-10 10:15:47.039936,179
10530,48,2023-06-10 10:15:47.039936,121
10531,11,2023-06-10 10:15:47.039936,97
10532,53,2023-06-10 10:15:47.039936,260
10533,69,2023-06-10 10:15:47.039936,279
10534,87,2023-06-10 10:15:47.039936,285
10535,9,2023-06-10 10:15:47.039936,207
10536,99,2023-06-10 10:15:47.039936,210
10537,89,2023-06-10 10:15:47.039936,103
10538,35,2023-06-10 10:15:47.039936,267
10539,88,2023-06-10 10:15:47.039936,217
10540,21,2023-06-10 10:15:47.039936,267
10541,68,2023-06-10 10:15:47.039936,45
10542,4,2023-06-10 10:15:47.039936,132
10543,15,2023-06-10 10:15:47.039936,258
10544,33,2023-06-10 10:15:47.039936,163
10545,24,2023-06-10 10:15:47.039936,58
10546,40,2023-06-10 10:15:47.039936,292
10547,89,2023-06-10 10:15:47.039936,103
10548,86,2023-06-10 10:15:47.039936,178
10549,85,2023-06-10 10:15:47.039936,221
10550,71,2023-06-10 10:15:47.039936,110
10551,88,2023-06-10 10:15:47.039936,226
10552,23,2023-06-10 10:15:47.039936,111
10553,5,2023-06-10 10:15:47.039936,177
10554,42,2023-06-10 10:15:47.039936,241
10555,97,2023-06-10 10:15:47.039936,75
10556,66,2023-06-10 10:15:47.039936,199
10557,90,2023-06-10 10:15:47.039936,197
10558,67,2023-06-10 10:15:47.039936,289
10559,86,2023-06-10 10:15:47.039936,93
10560,87,2023-06-10 10:15:47.039936,39
10561,55,2023-06-10 10:15:47.039936,97
10562,75,2023-06-10 10:15:47.039936,66
10563,69,2023-10-02 10:15:47.040042,126
10564,42,2023-10-02 10:15:47.040042,218
10565,4,2023-10-02 10:15:47.040042,113
10566,24,2023-10-02 10:15:47.040042,247
10567,4,2023-10-02 10:15:47.040042,290
10568,22,2023-10-02 10:15:47.040042,203
10569,75,2023-10-02 10:15:47.040042,37
10570,92,2023-10-02 10:15:47.040042,97
10571,81,2023-10-02 10:15:47.040042,189
10572,30,2023-10-02 10:15:47.040042,169
10573,60,2023-10-02 10:15:47.040042,205
10574,4,2023-10-02 10:15:47.040042,272
10575,77,2023-10-02 10:15:47.040042,194
10576,47,2023-10-02 10:15:47.040042,175
10577,38,2023-10-02 10:15:47.040042,112
10578,26,2023-10-02 10:15:47.040042,281
10579,46,2023-10-02 10:15:47.040042,110
10580,77,2023-10-02 10:15:47.040042,77
10581,88,2023-10-02 10:15:47.040042,138
10582,78,2023-10-02 10:15:47.040042,37
10583,11,2023-10-02 10:15:47.040042,280
10584,1,2023-10-02 10:15:47.040042,98
10585,34,2023-10-02 10:15:47.040042,194
10586,20,2023-10-02 10:15:47.040042,132
10587,63,2023-10-02 10:15:47.040042,295
10588,13,2023-10-02 10:15:47.040042,118
10589,48,2023-10-02 10:15:47.040042,299
10590,63,2023-10-02 10:15:47.040042,150
10591,86,2023-10-02 10:15:47.040042,209
10592,24,2023-10-02 10:15:47.040042,253
10593,64,2023-10-02 10:15:47.040042,213
10594,31,2023-10-02 10:15:47.040042,234
10595,61,2023-10-02 10:15:47.040042,71
10596,49,2023-10-02 10:15:47.040042,286
10597,92,2023-10-02 10:15:47.040042,46
10598,90,2023-10-02 10:15:47.040042,213
10599,69,2023-10-02 10:15:47.040042,121
10600,41,2023-10-02 10:15:47.040042,42
10601,59,2023-10-02 10:15:47.040042,188
10602,44,2023-10-02 10:15:47.040042,135
10603,88,2023-10-02 10:15:47.040042,269
10604,12,2023-10-02 10:15:47.040042,30
10605,31,2023-10-02 10:15:47.040042,300
10606,93,2023-10-02 10:15:47.040042,194
10607,35,2023-10-02 10:15:47.040042,190
10608,44,2023-10-02 10:15:47.040042,101
10609,32,2023-10-02 10:15:47.040042,42
10610,12,2023-10-02 10:15:47.040042,186
10611,77,2023-10-02 10:15:47.040042,34
10612,64,2023-10-02 10:15:47.040042,187
10613,82,2023-10-02 10:15:47.040042,98
10614,41,2023-10-02 10:15:47.040042,115
10615,82,2023-10-02 10:15:47.040042,143
10616,61,2023-10-02 10:15:47.040042,161
10617,9,2023-10-02 10:15:47.040042,121
10618,5,2023-10-02 10:15:47.040042,46
10619,10,2023-10-02 10:15:47.040042,119
10620,31,2023-10-02 10:15:47.040042,227
10621,43,2023-10-02 10:15:47.040042,186
10622,14,2023-10-02 10:15:47.040042,140
10623,2,2023-10-02 10:15:47.040042,170
10624,99,2023-10-02 10:15:47.040042,74
10625,24,2023-10-02 10:15:47.040042,69
10626,88,2023-10-02 10:15:47.040042,42
10627,89,2023-10-02 10:15:47.040042,146
10628,24,2023-10-02 10:15:47.040042,169
10629,61,2023-10-02 10:15:47.040042,242
10630,63,2023-10-02 10:15:47.040042,186
10631,3,2023-10-02 10:15:47.040042,189
10632,58,2023-10-02 10:15:47.040042,162
10633,89,2023-10-02 10:15:47.040042,59
10634,40,2023-10-02 10:15:47.040042,73
10635,78,2023-10-02 10:15:47.040042,65
10636,18,2023-10-02 10:15:47.040042,75
10637,75,2023-10-02 10:15:47.040042,59
10638,14,2023-10-02 10:15:47.040042,84
10639,82,2023-10-02 10:15:47.040042,44
10640,75,2023-10-02 10:15:47.040042,253
10641,6,2023-10-02 10:15:47.040042,153
10642,9,2023-10-02 10:15:47.040042,170
10643,47,2023-10-02 10:15:47.040042,262
10644,35,2023-10-02 10:15:47.040042,288
10645,97,2023-10-02 10:15:47.040042,36
10646,39,2023-05-21 10:15:47.040220,81
10647,40,2023-05-21 10:15:47.040220,91
10648,30,2023-05-21 10:15:47.040220,183
10649,3,2023-05-21 10:15:47.040220,113
10650,21,2023-05-21 10:15:47.040220,191
10651,58,2023-05-21 10:15:47.040220,104
10652,12,2023-05-21 10:15:47.040220,153
10653,56,2023-05-21 10:15:47.040220,288
10654,24,2023-05-21 10:15:47.040220,143
10655,28,2023-05-21 10:15:47.040220,233
10656,81,2023-05-21 10:15:47.040220,67
10657,94,2023-05-21 10:15:47.040220,112
10658,61,2023-05-21 10:15:47.040220,291
10659,7,2023-05-21 10:15:47.040220,259
10660,65,2023-05-21 10:15:47.040220,79
10661,77,2023-05-21 10:15:47.040220,54
10662,63,2023-05-21 10:15:47.040220,205
10663,99,2023-05-21 10:15:47.040220,94
10664,54,2023-05-21 10:15:47.040220,235
10665,83,2023-05-21 10:15:47.040220,241
10666,65,2023-05-21 10:15:47.040220,209
10667,97,2023-05-21 10:15:47.040220,166
10668,24,2023-05-21 10:15:47.040220,48
10669,33,2023-05-21 10:15:47.040220,210
10670,79,2023-05-21 10:15:47.040220,259
10671,37,2023-05-21 10:15:47.040220,33
10672,66,2023-05-21 10:15:47.040220,218
10673,47,2023-05-21 10:15:47.040220,226
10674,4,2023-05-21 10:15:47.040220,100
10675,24,2023-05-21 10:15:47.040220,99
10676,55,2023-05-21 10:15:47.040220,286
10677,44,2023-05-21 10:15:47.040220,48
10678,53,2023-05-21 10:15:47.040220,96
10679,56,2023-05-21 10:15:47.040220,292
10680,10,2023-05-21 10:15:47.040220,126
10681,2,2023-05-21 10:15:47.040220,277
10682,90,2023-05-21 10:15:47.040220,107
10683,79,2023-05-21 10:15:47.040220,33
10684,48,2023-05-21 10:15:47.040220,77
10685,19,2023-05-21 10:15:47.040220,36
10686,52,2023-05-21 10:15:47.040220,261
10687,96,2023-05-21 10:15:47.040220,50
10688,65,2023-05-21 10:15:47.040220,71
10689,42,2023-05-21 10:15:47.040220,170
10690,22,2023-05-21 10:15:47.040220,156
10691,88,2023-05-21 10:15:47.040220,219
10692,72,2023-05-21 10:15:47.040220,291
10693,2,2023-05-21 10:15:47.040220,129
10694,86,2023-05-21 10:15:47.040220,193
10695,87,2023-05-21 10:15:47.040220,66
10696,12,2023-05-21 10:15:47.040220,235
10697,43,2023-05-21 10:15:47.040220,110
10698,78,2023-05-21 10:15:47.040220,186
10699,8,2023-05-21 10:15:47.040220,33
10700,60,2023-05-21 10:15:47.040220,245
10701,87,2023-05-21 10:15:47.040220,98
10702,45,2023-05-21 10:15:47.040220,271
10703,69,2023-05-21 10:15:47.040220,124
10704,23,2023-05-21 10:15:47.040220,148
10705,31,2023-05-21 10:15:47.040220,98
10706,4,2023-05-21 10:15:47.040220,153
10707,42,2023-05-21 10:15:47.040220,287
10708,20,2023-05-21 10:15:47.040220,58
10709,24,2023-05-21 10:15:47.040220,183
10710,88,2023-05-21 10:15:47.040220,127
10711,90,2023-05-21 10:15:47.040220,198
10712,92,2023-05-21 10:15:47.040220,65
10713,32,2023-05-21 10:15:47.040220,32
10714,87,2023-05-21 10:15:47.040220,262
10715,15,2023-05-21 10:15:47.040220,125
10716,9,2023-05-21 10:15:47.040220,87
10717,23,2023-05-21 10:15:47.040220,53
10718,44,2023-05-21 10:15:47.040220,140
10719,86,2023-05-21 10:15:47.040220,118
10720,65,2023-05-21 10:15:47.040220,33
10721,83,2023-05-21 10:15:47.040220,141
10722,87,2023-05-21 10:15:47.040220,127
10723,100,2023-05-21 10:15:47.040220,222
10724,62,2023-05-21 10:15:47.040220,257
10725,80,2023-05-21 10:15:47.040220,200
10726,35,2023-05-21 10:15:47.040220,286
10727,47,2023-05-21 10:15:47.040220,264
10728,79,2023-05-21 10:15:47.040220,293
10729,44,2023-05-21 10:15:47.040220,34
10730,5,2023-05-24 10:15:47.040415,162
10731,26,2023-05-24 10:15:47.040415,134
10732,60,2023-05-24 10:15:47.040415,207
10733,66,2023-05-24 10:15:47.040415,43
10734,20,2023-05-24 10:15:47.040415,189
10735,51,2023-05-24 10:15:47.040415,69
10736,40,2023-05-24 10:15:47.040415,240
10737,17,2023-05-24 10:15:47.040415,112
10738,51,2023-05-24 10:15:47.040415,118
10739,57,2023-05-24 10:15:47.040415,203
10740,5,2023-05-24 10:15:47.040415,173
10741,22,2023-05-24 10:15:47.040415,65
10742,69,2023-05-24 10:15:47.040415,65
10743,1,2023-05-24 10:15:47.040415,260
10744,37,2023-05-24 10:15:47.040415,257
10745,41,2023-05-24 10:15:47.040415,114
10746,75,2023-05-24 10:15:47.040415,203
10747,39,2023-05-24 10:15:47.040415,156
10748,44,2023-05-24 10:15:47.040415,247
10749,78,2023-05-24 10:15:47.040415,73
10750,57,2023-05-24 10:15:47.040415,218
10751,82,2023-05-24 10:15:47.040415,152
10752,38,2023-05-24 10:15:47.040415,239
10753,99,2023-05-24 10:15:47.040415,49
10754,15,2023-05-24 10:15:47.040415,207
10755,90,2023-05-24 10:15:47.040415,166
10756,16,2023-05-24 10:15:47.040415,141
10757,58,2023-05-24 10:15:47.040415,59
10758,49,2023-05-24 10:15:47.040415,137
10759,97,2023-05-24 10:15:47.040415,189
10760,37,2023-05-24 10:15:47.040415,163
10761,39,2023-05-24 10:15:47.040415,81
10762,78,2023-05-24 10:15:47.040415,292
10763,92,2023-05-24 10:15:47.040415,258
10764,6,2023-05-24 10:15:47.040415,161
10765,52,2023-05-24 10:15:47.040415,114
10766,71,2023-05-24 10:15:47.040415,152
10767,16,2023-05-24 10:15:47.040415,175
10768,99,2023-05-24 10:15:47.040415,221
10769,38,2023-11-09 10:15:47.040497,103
10770,97,2023-11-09 10:15:47.040497,44
10771,92,2023-11-09 10:15:47.040497,171
10772,3,2023-11-09 10:15:47.040497,297
10773,99,2023-11-09 10:15:47.040497,267
10774,54,2023-11-09 10:15:47.040497,300
10775,65,2023-11-09 10:15:47.040497,246
10776,66,2023-11-09 10:15:47.040497,287
10777,17,2023-11-09 10:15:47.040497,296
10778,29,2023-11-09 10:15:47.040497,142
10779,16,2023-11-09 10:15:47.040497,162
10780,4,2023-11-09 10:15:47.040497,55
10781,87,2023-11-09 10:15:47.040497,101
10782,35,2023-11-09 10:15:47.040497,277
10783,39,2023-11-09 10:15:47.040497,40
10784,87,2023-11-09 10:15:47.040497,95
10785,48,2023-11-09 10:15:47.040497,195
10786,92,2023-11-09 10:15:47.040497,36
10787,86,2023-11-09 10:15:47.040497,204
10788,86,2023-11-09 10:15:47.040497,287
10789,23,2023-11-09 10:15:47.040497,197
10790,32,2023-11-09 10:15:47.040497,55
10791,87,2023-11-09 10:15:47.040497,276
10792,35,2023-11-09 10:15:47.040497,254
10793,60,2023-11-09 10:15:47.040497,79
10794,35,2023-11-09 10:15:47.040497,77
10795,15,2023-11-09 10:15:47.040497,126
10796,65,2023-11-09 10:15:47.040497,163
10797,55,2023-11-09 10:15:47.040497,259
10798,87,2023-11-09 10:15:47.040497,244
10799,61,2023-11-09 10:15:47.040497,222
10800,73,2023-11-09 10:15:47.040497,115
10801,13,2023-11-09 10:15:47.040497,120
10802,51,2023-11-09 10:15:47.040497,291
10803,71,2023-11-09 10:15:47.040497,66
10804,33,2023-11-09 10:15:47.040497,175
10805,57,2023-11-09 10:15:47.040497,268
10806,15,2023-11-09 10:15:47.040497,151
10807,99,2023-11-09 10:15:47.040497,96
10808,76,2023-11-09 10:15:47.040497,161
10809,22,2023-11-09 10:15:47.040497,215
10810,15,2023-11-09 10:15:47.040497,119
10811,89,2023-06-15 10:15:47.040761,75
10812,49,2023-06-15 10:15:47.040761,140
10813,41,2023-06-15 10:15:47.040761,115
10814,54,2023-06-15 10:15:47.040761,48
10815,78,2023-06-15 10:15:47.040761,111
10816,87,2023-06-15 10:15:47.040761,146
10817,46,2023-06-15 10:15:47.040761,89
10818,42,2023-06-15 10:15:47.040761,161
10819,30,2023-06-15 10:15:47.040761,99
10820,88,2023-06-15 10:15:47.040761,291
10821,7,2023-06-15 10:15:47.040761,184
10822,19,2023-06-15 10:15:47.040761,258
10823,72,2023-06-15 10:15:47.040761,105
10824,47,2023-06-15 10:15:47.040761,188
10825,90,2023-06-15 10:15:47.040761,212
10826,33,2023-06-15 10:15:47.040761,187
10827,81,2023-06-15 10:15:47.040761,109
10828,23,2023-06-15 10:15:47.040761,60
10829,94,2023-06-15 10:15:47.040761,87
10830,35,2023-06-15 10:15:47.040761,234
10831,29,2023-06-15 10:15:47.040761,251
10832,38,2023-06-15 10:15:47.040761,199
10833,26,2023-06-15 10:15:47.040761,139
10834,69,2023-06-15 10:15:47.040761,96
10835,8,2023-06-15 10:15:47.040761,203
10836,42,2023-06-15 10:15:47.040761,83
10837,71,2023-06-15 10:15:47.040761,42
10838,21,2023-06-15 10:15:47.040761,125
10839,71,2023-06-15 10:15:47.040761,41
10840,54,2023-06-15 10:15:47.040761,81
10841,3,2023-09-18 10:15:47.040849,95
10842,31,2023-09-18 10:15:47.040849,41
10843,8,2023-09-18 10:15:47.040849,61
10844,56,2023-09-18 10:15:47.040849,78
10845,64,2023-09-18 10:15:47.040849,260
10846,86,2023-09-18 10:15:47.040849,234
10847,18,2023-09-18 10:15:47.040849,232
10848,67,2023-09-18 10:15:47.040849,30
10849,31,2023-09-18 10:15:47.040849,131
10850,76,2023-09-18 10:15:47.040849,196
10851,28,2023-09-18 10:15:47.040849,30
10852,57,2023-09-18 10:15:47.040849,165
10853,43,2023-09-18 10:15:47.040849,55
10854,51,2023-09-18 10:15:47.040849,125
10855,58,2023-09-18 10:15:47.040849,289
10856,97,2023-09-18 10:15:47.040849,293
10857,67,2023-09-18 10:15:47.040849,37
10858,10,2023-09-18 10:15:47.040849,182
10859,14,2023-09-18 10:15:47.040849,112
10860,45,2023-09-18 10:15:47.040849,282
10861,57,2023-09-18 10:15:47.040849,261
10862,83,2023-09-18 10:15:47.040849,297
10863,40,2023-09-18 10:15:47.040849,156
10864,73,2023-09-18 10:15:47.040849,257
10865,90,2023-09-18 10:15:47.040849,164
10866,71,2023-09-18 10:15:47.040849,250
10867,27,2023-09-18 10:15:47.040849,257
10868,89,2023-09-18 10:15:47.040849,158
10869,97,2023-09-18 10:15:47.040849,189
10870,36,2023-09-18 10:15:47.040849,280
10871,29,2023-09-18 10:15:47.040849,165
10872,36,2023-09-18 10:15:47.040849,285
10873,53,2023-09-18 10:15:47.040849,148
10874,90,2023-09-18 10:15:47.040849,284
10875,86,2023-09-18 10:15:47.040849,145
10876,14,2023-09-18 10:15:47.040849,241
10877,47,2023-09-18 10:15:47.040849,264
10878,52,2023-09-18 10:15:47.040849,99
10879,63,2023-09-18 10:15:47.040849,287
10880,51,2023-09-18 10:15:47.040849,54
10881,7,2023-09-18 10:15:47.040849,260
10882,22,2023-09-18 10:15:47.040849,41
10883,4,2023-09-18 10:15:47.040849,56
10884,39,2023-09-18 10:15:47.040849,119
10885,98,2023-09-18 10:15:47.040849,99
10886,29,2023-09-18 10:15:47.040849,109
10887,41,2023-09-18 10:15:47.040849,49
10888,10,2023-09-18 10:15:47.040849,105
10889,32,2023-09-18 10:15:47.040849,282
10890,90,2023-09-18 10:15:47.040849,247
10891,54,2023-09-18 10:15:47.040849,252
10892,50,2023-10-02 10:15:47.041001,165
10893,99,2023-10-02 10:15:47.041001,193
10894,72,2023-10-02 10:15:47.041001,73
10895,70,2023-10-02 10:15:47.041001,168
10896,47,2023-10-02 10:15:47.041001,70
10897,38,2023-10-02 10:15:47.041001,188
10898,7,2023-10-02 10:15:47.041001,30
10899,13,2023-10-02 10:15:47.041001,155
10900,65,2023-10-02 10:15:47.041001,212
10901,44,2023-10-02 10:15:47.041001,242
10902,92,2023-10-02 10:15:47.041001,153
10903,72,2023-10-02 10:15:47.041001,54
10904,23,2023-10-02 10:15:47.041001,114
10905,20,2023-10-02 10:15:47.041001,181
10906,70,2023-10-02 10:15:47.041001,166
10907,28,2023-10-02 10:15:47.041001,294
10908,45,2023-10-02 10:15:47.041001,205
10909,22,2023-10-02 10:15:47.041001,157
10910,76,2023-10-02 10:15:47.041001,196
10911,79,2023-10-02 10:15:47.041001,128
10912,38,2023-10-02 10:15:47.041001,54
10913,64,2023-10-02 10:15:47.041001,229
10914,94,2023-10-02 10:15:47.041001,227
10915,25,2023-10-02 10:15:47.041001,147
10916,61,2023-10-02 10:15:47.041001,281
10917,51,2023-10-02 10:15:47.041001,82
10918,29,2023-10-02 10:15:47.041001,283
10919,76,2023-10-02 10:15:47.041001,261
10920,58,2023-10-02 10:15:47.041001,298
10921,74,2023-10-02 10:15:47.041001,290
10922,73,2023-05-02 10:15:47.041080,225
10923,16,2023-05-02 10:15:47.041080,270
10924,14,2023-05-02 10:15:47.041080,172
10925,78,2023-05-02 10:15:47.041080,167
10926,53,2023-05-02 10:15:47.041080,244
10927,63,2023-05-02 10:15:47.041080,145
10928,32,2023-05-02 10:15:47.041080,222
10929,6,2023-05-02 10:15:47.041080,146
10930,37,2023-05-02 10:15:47.041080,190
10931,30,2023-05-02 10:15:47.041080,289
10932,5,2023-05-02 10:15:47.041080,216
10933,7,2023-05-02 10:15:47.041080,296
10934,82,2023-05-02 10:15:47.041080,71
10935,28,2023-05-02 10:15:47.041080,276
10936,79,2023-05-02 10:15:47.041080,68
10937,56,2023-05-02 10:15:47.041080,205
10938,71,2023-05-02 10:15:47.041080,251
10939,57,2023-05-02 10:15:47.041080,88
10940,19,2023-05-02 10:15:47.041080,276
10941,30,2023-05-02 10:15:47.041080,289
10942,54,2023-05-02 10:15:47.041080,37
10943,57,2023-05-02 10:15:47.041080,206
10944,50,2023-05-02 10:15:47.041080,35
10945,52,2023-05-02 10:15:47.041080,189
10946,82,2023-05-02 10:15:47.041080,58
10947,81,2023-05-02 10:15:47.041080,201
10948,5,2023-05-02 10:15:47.041080,91
10949,21,2023-05-02 10:15:47.041080,101
10950,18,2023-05-02 10:15:47.041080,286
10951,83,2023-05-02 10:15:47.041080,51
10952,12,2023-05-02 10:15:47.041080,210
10953,53,2023-05-02 10:15:47.041080,70
10954,55,2023-05-02 10:15:47.041080,111
10955,23,2023-05-02 10:15:47.041080,54
10956,5,2023-05-02 10:15:47.041080,71
10957,40,2023-05-02 10:15:47.041080,125
10958,5,2023-05-02 10:15:47.041080,259
10959,68,2023-05-02 10:15:47.041080,38
10960,90,2023-05-02 10:15:47.041080,221
10961,71,2023-05-02 10:15:47.041080,242
10962,26,2023-05-02 10:15:47.041080,191
10963,90,2023-05-02 10:15:47.041080,189
10964,7,2023-05-02 10:15:47.041080,71
10965,15,2023-05-02 10:15:47.041080,90
10966,58,2023-05-02 10:15:47.041080,236
10967,32,2023-05-02 10:15:47.041080,267
10968,57,2023-05-02 10:15:47.041080,145
10969,34,2023-05-02 10:15:47.041080,104
10970,27,2023-05-02 10:15:47.041080,107
10971,88,2023-05-02 10:15:47.041080,234
10972,53,2023-05-02 10:15:47.041080,224
10973,55,2023-05-02 10:15:47.041080,197
10974,77,2023-05-02 10:15:47.041080,243
10975,68,2023-05-02 10:15:47.041080,148
10976,79,2023-05-02 10:15:47.041080,277
10977,15,2023-05-02 10:15:47.041080,260
10978,52,2023-05-02 10:15:47.041080,108
10979,35,2023-05-02 10:15:47.041080,178
10980,61,2023-05-02 10:15:47.041080,140
10981,17,2023-05-02 10:15:47.041080,212
10982,21,2023-05-02 10:15:47.041080,207
10983,48,2023-05-02 10:15:47.041080,258
10984,80,2023-05-02 10:15:47.041080,45
10985,1,2023-05-02 10:15:47.041080,274
10986,15,2023-05-02 10:15:47.041080,170
10987,30,2023-05-02 10:15:47.041080,263
10988,35,2023-05-02 10:15:47.041080,256
10989,99,2023-05-02 10:15:47.041080,51
10990,98,2023-05-02 10:15:47.041080,97
10991,71,2023-05-02 10:15:47.041080,140
10992,86,2023-05-02 10:15:47.041080,174
10993,29,2023-05-02 10:15:47.041080,40
10994,57,2023-05-02 10:15:47.041080,105
10995,15,2023-05-02 10:15:47.041080,188
10996,10,2023-05-02 10:15:47.041080,111
10997,91,2023-05-02 10:15:47.041080,84
10998,37,2023-05-02 10:15:47.041080,270
10999,22,2023-05-02 10:15:47.041080,128
11000,47,2023-05-02 10:15:47.041080,232
11001,66,2023-05-02 10:15:47.041080,271
11002,11,2023-05-02 10:15:47.041080,285
11003,29,2023-05-02 10:15:47.041080,194
11004,78,2023-05-02 10:15:47.041080,54
11005,72,2023-05-02 10:15:47.041080,48
11006,100,2023-05-02 10:15:47.041080,241
11007,36,2023-05-02 10:15:47.041080,107
11008,70,2023-05-02 10:15:47.041080,189
11009,83,2023-05-02 10:15:47.041080,121
11010,90,2023-05-02 10:15:47.041080,177
11011,31,2023-10-31 10:15:47.041332,228
11012,9,2023-10-31 10:15:47.041332,267
11013,90,2023-10-31 10:15:47.041332,300
11014,93,2023-10-31 10:15:47.041332,131
11015,26,2023-10-31 10:15:47.041332,33
11016,90,2023-10-31 10:15:47.041332,153
11017,44,2023-10-31 10:15:47.041332,272
11018,18,2023-10-31 10:15:47.041332,139
11019,5,2023-10-31 10:15:47.041332,61
11020,24,2023-10-31 10:15:47.041332,199
11021,15,2023-10-31 10:15:47.041332,88
11022,95,2023-10-31 10:15:47.041332,101
11023,41,2023-10-31 10:15:47.041332,207
11024,28,2023-10-31 10:15:47.041332,261
11025,41,2023-10-31 10:15:47.041332,103
11026,74,2023-10-31 10:15:47.041332,203
11027,16,2023-10-31 10:15:47.041332,97
11028,77,2023-10-31 10:15:47.041332,155
11029,3,2023-10-31 10:15:47.041332,151
11030,73,2023-10-31 10:15:47.041332,283
11031,10,2023-10-31 10:15:47.041332,132
11032,29,2023-10-31 10:15:47.041332,38
11033,84,2023-10-31 10:15:47.041332,43
11034,13,2023-10-31 10:15:47.041332,208
11035,67,2023-10-31 10:15:47.041332,110
11036,16,2023-10-31 10:15:47.041332,30
11037,54,2023-10-31 10:15:47.041332,192
11038,74,2023-10-31 10:15:47.041332,121
11039,4,2023-10-31 10:15:47.041332,119
11040,84,2023-10-31 10:15:47.041332,163
11041,11,2023-10-31 10:15:47.041332,167
11042,53,2023-10-31 10:15:47.041332,246
11043,85,2023-10-31 10:15:47.041332,81
11044,57,2023-10-31 10:15:47.041332,202
11045,82,2023-10-31 10:15:47.041332,156
11046,85,2023-10-31 10:15:47.041332,264
11047,32,2023-10-31 10:15:47.041332,88
11048,1,2023-10-31 10:15:47.041332,214
11049,15,2023-10-31 10:15:47.041332,84
11050,88,2023-10-31 10:15:47.041332,230
11051,35,2023-10-31 10:15:47.041332,267
11052,22,2023-09-12 10:15:47.041445,131
11053,77,2023-09-12 10:15:47.041445,147
11054,96,2023-09-12 10:15:47.041445,53
11055,81,2023-09-12 10:15:47.041445,127
11056,85,2023-09-12 10:15:47.041445,140
11057,4,2023-09-12 10:15:47.041445,262
11058,5,2023-09-12 10:15:47.041445,107
11059,25,2023-09-12 10:15:47.041445,264
11060,37,2023-09-12 10:15:47.041445,207
11061,75,2023-09-12 10:15:47.041445,293
11062,72,2023-09-12 10:15:47.041445,241
11063,24,2023-09-12 10:15:47.041445,233
11064,9,2023-09-12 10:15:47.041445,81
11065,82,2023-09-12 10:15:47.041445,170
11066,98,2023-09-12 10:15:47.041445,170
11067,65,2023-09-12 10:15:47.041445,173
11068,30,2023-09-12 10:15:47.041445,164
11069,82,2023-09-12 10:15:47.041445,267
11070,98,2023-09-12 10:15:47.041445,66
11071,72,2023-09-12 10:15:47.041445,66
11072,11,2023-09-12 10:15:47.041445,107
11073,89,2023-09-12 10:15:47.041445,262
11074,90,2023-09-12 10:15:47.041445,115
11075,33,2023-09-12 10:15:47.041445,172
11076,70,2023-09-12 10:15:47.041445,42
11077,76,2023-09-12 10:15:47.041445,182
11078,36,2023-09-12 10:15:47.041445,170
11079,8,2023-09-12 10:15:47.041445,179
11080,59,2023-09-12 10:15:47.041445,51
11081,57,2023-09-12 10:15:47.041445,165
11082,61,2023-09-12 10:15:47.041445,270
11083,42,2023-09-12 10:15:47.041445,61
11084,79,2023-09-12 10:15:47.041445,147
11085,98,2023-09-12 10:15:47.041445,264
11086,91,2023-09-12 10:15:47.041445,76
11087,94,2023-09-12 10:15:47.041445,38
11088,44,2023-09-12 10:15:47.041445,175
11089,27,2023-09-12 10:15:47.041445,212
11090,9,2023-09-12 10:15:47.041445,278
11091,91,2023-09-12 10:15:47.041445,220
11092,78,2023-09-12 10:15:47.041445,144
11093,59,2023-09-12 10:15:47.041445,159
11094,79,2023-09-12 10:15:47.041445,227
11095,16,2023-09-12 10:15:47.041445,41
11096,1,2023-09-12 10:15:47.041445,73
11097,25,2023-09-12 10:15:47.041445,161
11098,54,2023-09-12 10:15:47.041445,121
11099,90,2023-09-12 10:15:47.041445,59
11100,64,2023-09-12 10:15:47.041445,222
11101,27,2023-09-12 10:15:47.041445,75
11102,25,2023-09-12 10:15:47.041445,287
11103,96,2023-09-12 10:15:47.041445,242
11104,32,2023-09-12 10:15:47.041445,238
11105,62,2023-09-12 10:15:47.041445,105
11106,32,2023-09-12 10:15:47.041445,206
11107,10,2023-09-12 10:15:47.041445,133
11108,77,2023-09-12 10:15:47.041445,123
11109,72,2023-09-12 10:15:47.041445,73
11110,51,2023-09-12 10:15:47.041445,74
11111,19,2023-09-12 10:15:47.041445,152
11112,39,2023-09-12 10:15:47.041445,145
11113,100,2023-09-12 10:15:47.041445,206
11114,84,2023-09-12 10:15:47.041445,190
11115,100,2023-09-12 10:15:47.041445,233
11116,13,2023-07-26 10:15:47.041621,140
11117,30,2023-07-26 10:15:47.041621,274
11118,54,2023-07-26 10:15:47.041621,101
